,user_id,user_statuses,name,tweet,retweets,location,created,followers,is_user_verified,favorite_count,in_reply_to_status_id,keyword,language
86,549244205,25568,KashreeGovender,Mark Wahlberg in Antoine Fuqua’s ‘Infinite’: Film Review – The Hollywood Reporter https://t.co/6bAEaGuaTi,0,,10-Jun-2021,443,False,0,,movie,de
87,1205057825694597120,11724,eaj_parkian,favorite barbie movie? #KabjagiSpaces,0,,10-Jun-2021,1814,False,3,,movie,de
88,3221087741,2438,kunterbleich,War gerade im Movie Park und bin jetzt so unglaublich fertig,0,,10-Jun-2021,66,False,2,,movie,de
89,1081608488504172546,10841,squirtergizo,wo kann man free demon slayer movie gucken,0,she/heyy,10-Jun-2021,232,False,1,,movie,de
90,1075896328125861889,3569,BnqnMrc,Movie marathon🎥,0,Padre Garcia ,10-Jun-2021,558,False,0,,movie,de
91,322067245,4980,muralie_,Mark Wahlberg di eyy movie chusina Boogie Nights lo final shot ey gurthostadi 🤦,0,"Andhra Pradesh, India",10-Jun-2021,83,False,0,,movie,de
92,581673922,7546,PepperAnime,Wir haben die Kinoliste Deutschland zu #DemonSlayer #MugenTrain für die vierte Spielwoche aktualisiert ⚔️⚔️⚔️ Immer mehr Kinos stoßen dazu ⚔️⚔️⚔️ Bis Ende des Monats spielen wir in ganz Deutschland⚔️⚔️⚔️ #anime Infos: https://t.co/zkX62T8huE https://t.co/huDmbrGoOk,1,München,10-Jun-2021,17046,False,21,,movie,de
93,710568211826212864,3720,AKIBAPASS,Wir haben die Kinoliste Deutschland zu #DemonSlayer #MugenTrain für die vierte Spielwoche aktualisiert ⚔️⚔️⚔️ Immer mehr Kinos stoßen dazu ⚔️⚔️⚔️ Bis Ende des Monats spielen wir in ganz Deutschland⚔️⚔️⚔️ #anime Infos: https://t.co/rWH4ojFSSm https://t.co/S2mfl6z9yg,2,"München, Bayern",10-Jun-2021,3263,False,14,,movie,de
94,1292616499476267011,4718,unnieee_bunny,"Movie dates @itsme_iyaa @Iyotnimohanimal 🧡

*Insert @aidahyunie * https://t.co/kpyJaEcwuB",0,him/he,10-Jun-2021,617,False,1,,movie,de
95,896667253038391297,3026,DaniiiGalliii,fuq dis movie asdlksl,0,,10-Jun-2021,129,False,1,,movie,de
96,3320576076,1001,filmspleen,"Wird ja auch mal Zeit, dass der Saftladen aufgeräumt wird | #WillysWonderland ab sofort als DVD, Blu-ray, Special Edition (DVD und Blu-ray) sowie Mediabook im Handel erhältlich. #DerbesondereFilm #Heimkino #filmspleen

https://t.co/9INJWq2xFJ https://t.co/FpEifVChCA",0,"Berlin, Deutschland",10-Jun-2021,236,False,0,,movie,de
97,1401385225289191424,8,FreizeitparkJu1,Die ersten Testfahrten der Achterbahn „Studio Tour“ im Movie Park Germany haben begonnen! #Freizeitpark #MovieParkGermany https://t.co/L65r9QR0rx,0,,10-Jun-2021,0,False,0,,movie,de
98,760150218927210496,433,KinoRheinfelden,"Schaut euch unseren Projektor an...die Klappe ist immer noch drauf...aber wir hoffen auf die Öffnung am 1. Juli und können es kaum abwarten! 📽️ 
#rheinfelden #rheinflimmern #kinorheinfelden #filme #movie #supportyourlocal #kulturinrheinfelden #kinoliebe #popcornliebe #nacholiebha https://t.co/gKQhvateoq",0,"Rheinfelden (Baden), Deutschland",10-Jun-2021,12,False,0,,movie,de
99,1262017587967406083,1351,polisaph,movie bev &gt;&gt;&gt; book bev,0,17 she/her,10-Jun-2021,35,False,0,,movie,de
100,1002860306853388288,106822,itis_RK,ச்ச movies ah...movie nu nenachi our padam mattum solten...🤧 https://t.co/BiIsvXGFwe,0,Dholakpur,10-Jun-2021,837,False,0,,movie,de
101,1322108755107041280,1393,DerJoke43982542,"@kaplanovic9 @RishenSan @Eddy_Bernayz Wie bei ,,LEGO Movie.'' ,,Sehen sie? Ich bin absolut durchschnittlich!'' ,,Genau das sind die Schlimmsten!'' ,,WAS!?''",0,Ghotham City,10-Jun-2021,24,False,1,1.402982272937177e+18,movie,de
